precipitation,fog,sun_altitude,w_lidar,w_stereo,w_camera,w_ai,w_hsi
0.0,70.0,75.0,0.2954545454545454,0.17727272727272728,0.11818181818181818,0.3181818181818181,0.09090909090909091
0.0,70.0,90.0,0.2954545454545454,0.17727272727272728,0.11818181818181818,0.3181818181818181,0.09090909090909091
0.0,80.0,-90.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
0.0,80.0,-75.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
0.0,80.0,-60.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
0.0,80.0,-45.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
0.0,80.0,-30.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091
0.0,80.0,-15.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091
0.0,80.0,0.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091
0.0,80.0,15.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091
0.0,80.0,30.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.09090909090909091
0.0,80.0,45.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
0.0,80.0,60.0,0.2727272727272727,0.1636363636363636,0.10909090909090907,0.36363636363636365,0.09090909090909091
